Source,Destination,Date,Departure_Time,Arrival_Time,Duration,Price,Currency,Airline,Stops
MAA,BOM,2026-02-14,09:50:00,17:20:00,PT7H30M,234.59,EUR,AI,1
MAA,BOM,2026-02-14,11:20:00,19:00:00,PT7H40M,234.59,EUR,AI,1
MAA,BOM,2026-02-14,09:50:00,16:40:00,PT6H50M,234.59,EUR,AI,1
MAA,BOM,2026-02-14,16:00:00,22:15:00,PT6H15M,239.84,EUR,AI,1
MAA,DEL,2026-02-14,20:40:00,23:25:00,PT2H45M,93.04,EUR,AI,0
MAA,DEL,2026-02-14,21:45:00,01:05:00,PT3H20M,93.04,EUR,AI,0
MAA,DEL,2026-02-14,06:10:00,08:55:00,PT2H45M,102.49,EUR,AI,0
MAA,DEL,2026-02-14,08:05:00,10:50:00,PT2H45M,102.49,EUR,AI,0
MAA,DEL,2026-02-14,16:55:00,19:50:00,PT2H55M,102.49,EUR,AI,0
MAA,DEL,2026-02-14,06:50:00,09:50:00,PT3H,102.49,EUR,AI,0
MAA,DEL,2026-02-14,17:30:00,20:30:00,PT3H,102.49,EUR,AI,0
MAA,DEL,2026-02-14,16:00:00,18:50:00,PT2H50M,115.09,EUR,AI,0
MAA,DEL,2026-02-14,11:20:00,14:15:00,PT2H55M,115.09,EUR,AI,0
MAA,DEL,2026-02-14,09:50:00,12:50:00,PT3H,115.09,EUR,AI,0
MAA,DEL,2026-02-14,09:35:00,15:05:00,PT5H30M,154.57,EUR,AI,1
MAA,DEL,2026-02-14,08:00:00,15:05:00,PT7H5M,154.57,EUR,AI,1
MAA,DEL,2026-02-14,15:45:00,21:15:00,PT5H30M,154.57,EUR,AI,1
MAA,DEL,2026-02-14,15:40:00,21:40:00,PT6H,156.67,EUR,AI,1
MAA,DEL,2026-02-14,15:40:00,20:40:00,PT5H,158.77,EUR,AI,1
MAA,DEL,2026-02-14,07:30:00,13:15:00,PT5H45M,161.92,EUR,AI,1
MAA,DEL,2026-02-14,07:30:00,12:40:00,PT5H10M,164.02,EUR,AI,1
MAA,DEL,2026-02-14,19:50:00,23:10:00,PT3H20M,170.32,EUR,AI,1
MAA,DEL,2026-02-14,15:45:00,21:45:00,PT6H,170.32,EUR,AI,1
MAA,DEL,2026-02-14,08:00:00,14:05:00,PT6H5M,170.32,EUR,AI,1
MAA,DEL,2026-02-14,11:40:00,18:05:00,PT6H25M,170.32,EUR,AI,1
MAA,DEL,2026-02-14,06:40:00,12:45:00,PT6H5M,170.32,EUR,AI,1
MAA,DEL,2026-02-14,06:40:00,12:15:00,PT5H35M,173.47,EUR,AI,1
MAA,DEL,2026-02-14,11:40:00,17:10:00,PT5H30M,174.52,EUR,AI,1
MAA,DEL,2026-02-14,09:35:00,15:15:00,PT5H40M,174.52,EUR,AI,1
MAA,DEL,2026-02-14,19:10:00,08:10:00,PT13H,237.36,EUR,HR,1
MAA,DEL,2026-02-14,19:10:00,17:25:00,PT22H15M,237.36,EUR,HR,1
MAA,BLR,2026-02-14,15:40:00,16:45:00,PT1H5M,37.82,EUR,AI,0
MAA,BLR,2026-02-14,07:30:00,08:40:00,PT1H10M,37.82,EUR,AI,0
MAA,BLR,2026-02-14,08:00:00,13:05:00,PT5H5M,141.35,EUR,AI,1
MAA,BLR,2026-02-14,06:40:00,13:05:00,PT6H25M,141.35,EUR,AI,1
MAA,BLR,2026-02-14,15:45:00,22:05:00,PT6H20M,141.35,EUR,AI,1
MAA,BLR,2026-02-14,19:50:00,07:45:00,PT11H55M,141.35,EUR,AI,1
MAA,BLR,2026-02-14,11:40:00,18:35:00,PT6H55M,141.35,EUR,AI,1
MAA,BLR,2026-02-14,09:35:00,18:35:00,PT9H,141.35,EUR,AI,1
MAA,BLR,2026-02-14,11:40:00,17:15:00,PT5H35M,142.40,EUR,AI,1
MAA,BLR,2026-02-14,09:35:00,17:15:00,PT7H40M,142.40,EUR,AI,1
MAA,BLR,2026-02-14,15:45:00,20:35:00,PT4H50M,143.45,EUR,AI,1
MAA,BLR,2026-02-14,21:45:00,10:10:00,PT12H25M,176.00,EUR,AI,1
MAA,BLR,2026-02-14,06:10:00,12:35:00,PT6H25M,181.25,EUR,AI,1
MAA,BLR,2026-02-14,21:45:00,06:15:00,PT8H30M,181.25,EUR,AI,1
MAA,BLR,2026-02-14,20:40:00,06:15:00,PT9H35M,181.25,EUR,AI,1
MAA,BLR,2026-02-14,17:30:00,00:30:00,PT7H,185.45,EUR,AI,1
MAA,BLR,2026-02-14,16:55:00,00:30:00,PT7H35M,185.45,EUR,AI,1
MAA,BLR,2026-02-14,08:05:00,14:55:00,PT6H50M,187.55,EUR,AI,1
MAA,BLR,2026-02-14,06:50:00,14:55:00,PT8H5M,187.55,EUR,AI,1
MAA,BLR,2026-02-14,16:00:00,23:25:00,PT7H25M,190.70,EUR,AI,1
MAA,BLR,2026-02-14,06:50:00,13:35:00,PT6H45M,191.75,EUR,AI,1
MAA,BLR,2026-02-14,06:10:00,13:35:00,PT7H25M,191.75,EUR,AI,1
MAA,BLR,2026-02-14,08:05:00,17:00:00,PT8H55M,191.75,EUR,AI,1
MAA,BLR,2026-02-14,16:00:00,22:55:00,PT6H55M,193.85,EUR,AI,1
MAA,BLR,2026-02-14,11:20:00,17:50:00,PT6H30M,194.90,EUR,AI,1
MAA,BLR,2026-02-14,09:50:00,17:50:00,PT8H,194.90,EUR,AI,1
MAA,BLR,2026-02-14,11:20:00,18:20:00,PT7H,198.05,EUR,AI,1
MAA,BLR,2026-02-14,09:50:00,17:00:00,PT7H10M,203.30,EUR,AI,1
MAA,CCU,2026-02-14,09:35:00,16:50:00,PT7H15M,83.60,EUR,AI,1
MAA,CCU,2026-02-14,11:40:00,20:10:00,PT8H30M,83.60,EUR,AI,1
MAA,CCU,2026-02-14,08:00:00,16:50:00,PT8H50M,83.60,EUR,AI,1
MAA,CCU,2026-02-14,09:35:00,20:10:00,PT10H35M,83.60,EUR,AI,1
MAA,CCU,2026-02-14,19:50:00,09:30:00,PT13H40M,83.60,EUR,AI,1
MAA,CCU,2026-02-14,11:40:00,21:35:00,PT9H55M,83.60,EUR,AI,1
MAA,CCU,2026-02-14,15:45:00,21:35:00,PT5H50M,87.80,EUR,AI,1
MAA,CCU,2026-02-14,08:00:00,14:30:00,PT6H30M,87.80,EUR,AI,1
MAA,CCU,2026-02-14,06:40:00,14:30:00,PT7H50M,87.80,EUR,AI,1
MAA,CCU,2026-02-14,15:45:00,09:30:00,PT17H45M,111.95,EUR,AI,1
MAA,CCU,2026-02-14,21:45:00,04:15:00,PT6H30M,142.40,EUR,AI,1
MAA,CCU,2026-02-14,16:55:00,23:30:00,PT6H35M,142.40,EUR,AI,1
MAA,CCU,2026-02-14,17:30:00,00:10:00,PT6H40M,142.40,EUR,AI,1
MAA,CCU,2026-02-14,11:20:00,18:05:00,PT6H45M,142.40,EUR,AI,1
MAA,CCU,2026-02-14,08:05:00,15:05:00,PT7H,142.40,EUR,AI,1
MAA,CCU,2026-02-14,16:55:00,00:10:00,PT7H15M,142.40,EUR,AI,1
MAA,CCU,2026-02-14,16:00:00,23:30:00,PT7H30M,142.40,EUR,AI,1
MAA,CCU,2026-02-14,20:40:00,04:15:00,PT7H35M,142.40,EUR,AI,1
MAA,CCU,2026-02-14,06:50:00,15:05:00,PT8H15M,142.40,EUR,AI,1
MAA,CCU,2026-02-14,11:20:00,19:45:00,PT8H25M,142.40,EUR,AI,1
MAA,CCU,2026-02-14,06:10:00,11:55:00,PT5H45M,202.25,EUR,AI,1
MAA,CCU,2026-02-14,07:15:00,12:20:00,PT5H5M,232.98,EUR,HR,1
MAA,CCU,2026-02-14,07:15:00,14:40:00,PT7H25M,232.98,EUR,HR,1
MAA,HYD,2026-02-14,15:40:00,21:10:00,PT5H30M,118.25,EUR,AI,1
MAA,HYD,2026-02-14,11:40:00,16:30:00,PT4H50M,127.70,EUR,AI,1
MAA,HYD,2026-02-14,06:40:00,11:35:00,PT4H55M,127.70,EUR,AI,1
MAA,HYD,2026-02-14,15:45:00,21:40:00,PT5H55M,127.70,EUR,AI,1
MAA,HYD,2026-02-14,09:35:00,16:30:00,PT6H55M,127.70,EUR,AI,1
MAA,HYD,2026-02-14,15:45:00,00:05:00,PT8H20M,127.70,EUR,AI,1
MAA,HYD,2026-02-14,19:50:00,07:25:00,PT11H35M,127.70,EUR,AI,1
MAA,HYD,2026-02-14,19:50:00,08:40:00,PT12H50M,127.70,EUR,AI,1
MAA,HYD,2026-02-14,08:00:00,12:30:00,PT4H30M,128.75,EUR,AI,1
MAA,HYD,2026-02-14,06:40:00,12:30:00,PT5H50M,128.75,EUR,AI,1
MAA,HYD,2026-02-14,11:40:00,17:35:00,PT5H55M,130.85,EUR,AI,1
MAA,HYD,2026-02-14,09:35:00,17:35:00,PT8H,130.85,EUR,AI,1
MAA,HYD,2026-02-14,07:30:00,14:55:00,PT7H25M,130.85,EUR,AI,1
MAA,HYD,2026-02-14,21:45:00,08:20:00,PT10H35M,160.25,EUR,AI,1
MAA,HYD,2026-02-14,20:40:00,08:20:00,PT11H40M,160.25,EUR,AI,1
MAA,HYD,2026-02-14,21:45:00,04:50:00,PT7H5M,166.55,EUR,AI,1
MAA,HYD,2026-02-14,20:40:00,04:50:00,PT8H10M,166.55,EUR,AI,1
MAA,HYD,2026-02-14,06:10:00,12:00:00,PT5H50M,169.70,EUR,AI,1
MAA,HYD,2026-02-14,06:10:00,12:35:00,PT6H25M,169.70,EUR,AI,1
MAA,HYD,2026-02-14,16:55:00,00:10:00,PT7H15M,169.70,EUR,AI,1
MAA,HYD,2026-02-14,17:30:00,00:10:00,PT6H40M,169.70,EUR,AI,1
MAA,HYD,2026-02-14,08:05:00,17:10:00,PT9H5M,172.85,EUR,AI,1
MAA,HYD,2026-02-14,08:05:00,14:45:00,PT6H40M,176.00,EUR,AI,1
MAA,HYD,2026-02-14,06:50:00,14:45:00,PT7H55M,176.00,EUR,AI,1
MAA,HYD,2026-02-14,16:00:00,22:20:00,PT6H20M,182.30,EUR,AI,1
MAA,HYD,2026-02-14,11:20:00,18:35:00,PT7H15M,182.30,EUR,AI,1
MAA,HYD,2026-02-14,11:20:00,19:50:00,PT8H30M,182.30,EUR,AI,1
MAA,HYD,2026-02-14,09:50:00,18:35:00,PT8H45M,182.30,EUR,AI,1
MAA,HYD,2026-02-14,09:50:00,17:10:00,PT7H20M,184.40,EUR,AI,1
MAA,AMD,2026-02-14,11:40:00,16:20:00,PT4H40M,58.40,EUR,AI,1
MAA,AMD,2026-02-14,09:35:00,16:20:00,PT6H45M,58.40,EUR,AI,1
MAA,AMD,2026-02-14,11:40:00,19:55:00,PT8H15M,58.40,EUR,AI,1
MAA,AMD,2026-02-14,09:35:00,19:55:00,PT10H20M,58.40,EUR,AI,1
MAA,AMD,2026-02-14,19:50:00,06:50:00,PT11H,58.40,EUR,AI,1
MAA,AMD,2026-02-14,19:50:00,07:50:00,PT12H,58.40,EUR,AI,1
MAA,AMD,2026-02-14,15:45:00,21:40:00,PT5H55M,64.70,EUR,AI,1
MAA,AMD,2026-02-14,15:45:00,23:55:00,PT8H10M,64.70,EUR,AI,1
MAA,AMD,2026-02-14,20:40:00,06:35:00,PT9H55M,87.80,EUR,AI,1
MAA,AMD,2026-02-14,06:10:00,13:05:00,PT6H55M,94.10,EUR,AI,1
MAA,AMD,2026-02-14,21:45:00,06:35:00,PT8H50M,94.10,EUR,AI,1
MAA,AMD,2026-02-14,21:45:00,08:00:00,PT10H15M,94.10,EUR,AI,1
MAA,AMD,2026-02-14,20:40:00,08:00:00,PT11H20M,94.10,EUR,AI,1
MAA,AMD,2026-02-14,16:55:00,22:20:00,PT5H25M,111.95,EUR,AI,1
MAA,AMD,2026-02-14,17:30:00,23:25:00,PT5H55M,111.95,EUR,AI,1
MAA,AMD,2026-02-14,06:50:00,13:05:00,PT6H15M,111.95,EUR,AI,1
MAA,AMD,2026-02-14,16:55:00,23:25:00,PT6H30M,111.95,EUR,AI,1
MAA,AMD,2026-02-14,06:50:00,15:00:00,PT8H10M,111.95,EUR,AI,1
MAA,AMD,2026-02-14,16:00:00,21:40:00,PT5H40M,125.60,EUR,AI,1
MAA,AMD,2026-02-14,16:00:00,22:20:00,PT6H20M,125.60,EUR,AI,1
MAA,AMD,2026-02-14,08:05:00,15:00:00,PT6H55M,125.60,EUR,AI,1
MAA,AMD,2026-02-14,11:20:00,21:30:00,PT10H10M,125.60,EUR,AI,1
MAA,AMD,2026-02-14,11:20:00,18:00:00,PT6H40M,125.60,EUR,AI,1
MAA,AMD,2026-02-14,09:50:00,18:00:00,PT8H10M,149.75,EUR,AI,1
MAA,AMD,2026-02-14,09:50:00,21:30:00,PT11H40M,149.75,EUR,AI,1
MAA,GOI,2026-02-14,15:40:00,12:00:00,PT20H20M,75.20,EUR,AI,1
MAA,GOI,2026-02-14,07:30:00,12:00:00,PT4H30M,82.55,EUR,AI,1
MAA,GOI,2026-02-14,08:00:00,12:45:00,PT4H45M,107.75,EUR,AI,1
MAA,GOI,2026-02-14,11:40:00,16:50:00,PT5H10M,107.75,EUR,AI,1
MAA,GOI,2026-02-14,09:35:00,14:50:00,PT5H15M,107.75,EUR,AI,1
MAA,GOI,2026-02-14,06:40:00,12:45:00,PT6H5M,107.75,EUR,AI,1
MAA,GOI,2026-02-14,09:35:00,16:50:00,PT7H15M,107.75,EUR,AI,1
MAA,GOI,2026-02-14,19:50:00,06:30:00,PT10H40M,107.75,EUR,AI,1
MAA,GOI,2026-02-14,15:45:00,06:30:00,PT14H45M,107.75,EUR,AI,1
MAA,GOI,2026-02-14,17:30:00,00:20:00,PT6H50M,197.83,EUR,AI,1
MAA,GOI,2026-02-14,16:55:00,00:20:00,PT7H25M,197.83,EUR,AI,1
MAA,GOI,2026-02-14,08:05:00,14:15:00,PT6H10M,221.15,EUR,AI,1
MAA,GOI,2026-02-14,06:50:00,14:15:00,PT7H25M,221.15,EUR,AI,1
MAA,GOI,2026-02-14,11:20:00,21:20:00,PT10H,221.15,EUR,AI,1
MAA,GOI,2026-02-14,19:10:00,13:25:00,PT18H15M,223.92,EUR,HR,1
MAA,GOI,2026-02-14,09:50:00,21:20:00,PT11H30M,233.75,EUR,AI,1
MAA,GOI,2026-02-14,06:50:00,13:30:00,PT6H40M,236.90,EUR,AI,1
MAA,GOI,2026-02-14,06:10:00,13:30:00,PT7H20M,236.90,EUR,AI,1
MAA,COK,2026-02-14,06:30:00,08:10:00,PT1H40M,95.70,EUR,GP,0
MAA,COK,2026-02-14,18:20:00,20:00:00,PT1H40M,95.70,EUR,GP,0
MAA,COK,2026-02-14,19:50:00,07:00:00,PT11H10M,163.40,EUR,AI,1
MAA,COK,2026-02-14,15:45:00,21:15:00,PT5H30M,170.75,EUR,AI,1
MAA,COK,2026-02-14,19:50:00,01:55:00,PT6H5M,170.75,EUR,AI,1
MAA,COK,2026-02-14,11:40:00,19:15:00,PT7H35M,170.75,EUR,AI,1
MAA,COK,2026-02-14,11:40:00,21:15:00,PT9H35M,170.75,EUR,AI,1
MAA,COK,2026-02-14,09:35:00,19:15:00,PT9H40M,170.75,EUR,AI,1
MAA,COK,2026-02-14,21:45:00,08:10:00,PT10H25M,172.85,EUR,AI,1
MAA,COK,2026-02-14,20:40:00,08:10:00,PT11H30M,172.85,EUR,AI,1
MAA,COK,2026-02-14,21:45:00,11:20:00,PT13H35M,172.85,EUR,AI,1
MAA,COK,2026-02-14,20:40:00,11:20:00,PT14H40M,172.85,EUR,AI,1
MAA,COK,2026-02-14,09:35:00,16:05:00,PT6H30M,174.95,EUR,AI,1
MAA,COK,2026-02-14,08:00:00,16:05:00,PT8H5M,174.95,EUR,AI,1
MAA,COK,2026-02-14,08:05:00,16:10:00,PT8H5M,182.30,EUR,AI,1
MAA,COK,2026-02-14,06:50:00,16:10:00,PT9H20M,182.30,EUR,AI,1
MAA,COK,2026-02-14,11:20:00,19:30:00,PT8H10M,182.30,EUR,AI,1
MAA,COK,2026-02-14,11:20:00,22:20:00,PT11H,187.55,EUR,AI,1
MAA,COK,2026-02-14,09:50:00,19:30:00,PT9H40M,194.90,EUR,AI,1
MAA,COK,2026-02-14,06:50:00,14:35:00,PT7H45M,195.95,EUR,AI,1
MAA,COK,2026-02-14,06:10:00,14:35:00,PT8H25M,195.95,EUR,AI,1
MAA,COK,2026-02-14,09:50:00,22:20:00,PT12H30M,200.15,EUR,AI,1
CCU,PNQ,2026-02-15,12:40:00,18:05:00,PT5H25M,150.22,EUR,AI,1
CCU,PNQ,2026-02-15,00:55:00,06:55:00,PT6H,150.22,EUR,AI,1
CCU,PNQ,2026-02-15,10:25:00,18:05:00,PT7H40M,150.22,EUR,AI,1
CCU,PNQ,2026-02-15,21:20:00,06:30:00,PT9H10M,150.22,EUR,AI,1
CCU,PNQ,2026-02-15,20:30:00,06:30:00,PT10H,150.22,EUR,AI,1
CCU,PNQ,2026-02-15,18:45:00,00:40:00,PT5H55M,182.77,EUR,AI,1
CCU,PNQ,2026-02-15,16:15:00,23:05:00,PT6H50M,182.77,EUR,AI,1
CCU,PNQ,2026-02-15,10:25:00,19:50:00,PT9H25M,182.77,EUR,AI,1
CCU,PNQ,2026-02-15,05:55:00,18:30:00,PT12H35M,217.61,EUR,HR,1
CCU,PNQ,2026-02-15,18:45:00,23:50:00,PT5H5M,222.67,EUR,AI,1
CCU,PNQ,2026-02-15,12:40:00,19:50:00,PT7H10M,222.67,EUR,AI,1
CCU,PNQ,2026-02-15,15:20:00,11:45:00,PT20H25M,252.26,EUR,HR,1
CCU,PNQ,2026-02-15,15:20:00,18:30:00,PT27H10M,252.26,EUR,HR,1
CCU,BOM,2026-02-15,10:10:00,13:05:00,PT2H55M,64.33,EUR,AI,0
CCU,BOM,2026-02-15,22:15:00,01:10:00,PT2H55M,64.33,EUR,AI,0
CCU,BOM,2026-02-15,20:55:00,23:55:00,PT3H,64.33,EUR,AI,0
CCU,BOM,2026-02-15,15:10:00,18:10:00,PT3H,64.33,EUR,AI,0
CCU,BOM,2026-02-15,17:30:00,20:25:00,PT2H55M,66.43,EUR,AI,0
CCU,BOM,2026-02-15,11:25:00,14:10:00,PT2H45M,118.01,EUR,GP,0
CCU,BOM,2026-02-15,07:00:00,12:35:00,PT5H35M,157.36,EUR,AI,1
CCU,BOM,2026-02-15,07:00:00,13:20:00,PT6H20M,157.36,EUR,AI,1
CCU,BOM,2026-02-15,00:55:00,08:20:00,PT7H25M,157.36,EUR,AI,1
CCU,BOM,2026-02-15,00:55:00,09:15:00,PT8H20M,157.36,EUR,AI,1
CCU,BOM,2026-02-15,08:40:00,15:00:00,PT6H20M,195.16,EUR,AI,1
CCU,BOM,2026-02-15,06:35:00,21:45:00,PT15H10M,203.25,EUR,HR,1
CCU,BOM,2026-02-15,15:20:00,00:10:00,PT8H50M,215.30,EUR,HR,1
CCU,BOM,2026-02-15,05:55:00,21:15:00,PT15H20M,215.30,EUR,HR,1
CCU,BOM,2026-02-15,15:20:00,07:40:00,PT16H20M,215.30,EUR,HR,1
CCU,BOM,2026-02-15,05:55:00,00:10:00,PT18H15M,215.30,EUR,HR,1
CCU,BOM,2026-02-15,10:25:00,17:20:00,PT6H55M,219.31,EUR,AI,1
CCU,BOM,2026-02-15,18:45:00,00:55:00,PT6H10M,221.41,EUR,AI,1
CCU,BOM,2026-02-15,18:45:00,01:25:00,PT6H40M,221.41,EUR,AI,1
CCU,BOM,2026-02-15,12:40:00,19:35:00,PT6H55M,221.41,EUR,AI,1
CCU,BOM,2026-02-15,10:25:00,20:45:00,PT10H20M,235.68,EUR,AI,1
CCU,BOM,2026-02-15,09:55:00,15:30:00,PT5H35M,243.46,EUR,AI,1
CCU,BOM,2026-02-15,10:25:00,16:40:00,PT6H15M,243.46,EUR,AI,1
CCU,BOM,2026-02-15,12:40:00,19:00:00,PT6H20M,243.46,EUR,AI,1
CCU,BOM,2026-02-15,21:20:00,08:20:00,PT11H,243.46,EUR,AI,1
CCU,BOM,2026-02-15,16:15:00,22:00:00,PT5H45M,243.46,EUR,AI,1
CCU,BOM,2026-02-15,16:15:00,22:15:00,PT6H,243.46,EUR,AI,1
CCU,BOM,2026-02-15,09:55:00,16:40:00,PT6H45M,243.46,EUR,AI,1
CCU,BOM,2026-02-15,21:20:00,04:40:00,PT7H20M,276.01,EUR,AI,1
CCU,DEL,2026-02-15,07:00:00,09:20:00,PT2H20M,97.71,EUR,AI,0
CCU,DEL,2026-02-15,21:20:00,23:50:00,PT2H30M,97.71,EUR,AI,0
CCU,DEL,2026-02-15,09:55:00,12:30:00,PT2H35M,97.71,EUR,AI,0
CCU,DEL,2026-02-15,12:40:00,15:15:00,PT2H35M,97.71,EUR,AI,0
CCU,DEL,2026-02-15,18:45:00,21:20:00,PT2H35M,97.71,EUR,AI,0
CCU,DEL,2026-02-15,20:30:00,22:55:00,PT2H25M,99.81,EUR,AI,0
CCU,DEL,2026-02-15,10:25:00,13:00:00,PT2H35M,100.86,EUR,AI,0
CCU,DEL,2026-02-15,08:40:00,11:20:00,PT2H40M,100.86,EUR,AI,0
CCU,DEL,2026-02-15,16:15:00,18:50:00,PT2H35M,101.91,EUR,AI,0
CCU,DEL,2026-02-15,15:20:00,17:45:00,PT2H25M,109.39,EUR,GP,0
CCU,DEL,2026-02-15,05:55:00,08:25:00,PT2H30M,109.39,EUR,GP,0
CCU,DEL,2026-02-15,06:35:00,21:05:00,PT14H30M,189.38,EUR,HR,1
CCU,DEL,2026-02-15,20:55:00,03:45:00,PT6H50M,189.69,EUR,AI,1
CCU,DEL,2026-02-15,10:10:00,16:55:00,PT6H45M,202.29,EUR,AI,1
CCU,DEL,2026-02-15,16:40:00,00:20:00,PT7H40M,208.47,EUR,HR,1
CCU,DEL,2026-02-15,17:30:00,23:10:00,PT5H40M,210.69,EUR,AI,1
CCU,DEL,2026-02-15,17:30:00,00:15:00,PT6H45M,210.69,EUR,AI,1
CCU,DEL,2026-02-15,10:10:00,17:10:00,PT7H,210.69,EUR,AI,1
CCU,DEL,2026-02-15,20:55:00,08:05:00,PT11H10M,210.69,EUR,AI,1
CCU,DEL,2026-02-15,15:10:00,21:45:00,PT6H35M,211.74,EUR,AI,1
CCU,DEL,2026-02-15,15:10:00,21:15:00,PT6H5M,214.89,EUR,AI,1
CCU,DEL,2026-02-15,11:25:00,00:40:00,PT13H15M,224.48,EUR,HR,1
CCU,DEL,2026-02-15,07:55:00,08:45:00,PT24H50M,240.98,EUR,HR,1
CCU,DEL,2026-02-15,11:25:00,00:20:00,PT12H55M,260.18,EUR,HR,1
CCU,DEL,2026-02-15,07:55:00,01:15:00,PT17H20M,292.43,EUR,HR,1
CCU,BLR,2026-02-15,17:30:00,23:35:00,PT6H5M,120.60,EUR,AI,1
CCU,BLR,2026-02-15,22:15:00,05:05:00,PT6H50M,120.60,EUR,AI,1
CCU,BLR,2026-02-15,10:10:00,17:15:00,PT7H5M,120.60,EUR,AI,1
CCU,BLR,2026-02-15,20:55:00,05:05:00,PT8H10M,120.60,EUR,AI,1
CCU,BLR,2026-02-15,10:10:00,18:35:00,PT8H25M,120.60,EUR,AI,1
CCU,BLR,2026-02-15,15:10:00,22:05:00,PT6H55M,120.60,EUR,AI,1
CCU,BLR,2026-02-15,15:10:00,23:35:00,PT8H25M,120.60,EUR,AI,1
CCU,BLR,2026-02-15,22:15:00,07:45:00,PT9H30M,120.60,EUR,AI,1
CCU,BLR,2026-02-15,20:55:00,07:45:00,PT10H50M,120.60,EUR,AI,1
CCU,BLR,2026-02-15,07:55:00,10:20:00,PT2H25M,128.72,EUR,GP,0
CCU,BLR,2026-02-15,20:30:00,05:30:00,PT9H,137.12,EUR,AI,1
CCU,BLR,2026-02-15,18:45:00,05:30:00,PT10H45M,137.12,EUR,AI,1
CCU,BLR,2026-02-15,00:55:00,10:10:00,PT9H15M,137.12,EUR,AI,1
CCU,BLR,2026-02-15,00:55:00,10:20:00,PT9H25M,137.12,EUR,AI,1
CCU,BLR,2026-02-15,15:20:00,09:05:00,PT17H45M,223.91,EUR,HR,1
CCU,BLR,2026-02-15,05:55:00,09:05:00,PT27H10M,223.91,EUR,HR,1
CCU,BLR,2026-02-15,20:30:00,00:30:00,PT4H,245.77,EUR,AI,1
CCU,BLR,2026-02-15,08:40:00,14:55:00,PT6H15M,245.77,EUR,AI,1
CCU,BLR,2026-02-15,07:00:00,13:35:00,PT6H35M,245.77,EUR,AI,1
CCU,BLR,2026-02-15,10:25:00,17:50:00,PT7H25M,245.77,EUR,AI,1
CCU,BLR,2026-02-15,07:00:00,14:55:00,PT7H55M,245.77,EUR,AI,1
CCU,BLR,2026-02-15,21:20:00,08:40:00,PT11H20M,245.77,EUR,AI,1
CCU,BLR,2026-02-15,15:20:00,23:50:00,PT8H30M,273.26,EUR,HR,1
CCU,BLR,2026-02-15,05:55:00,23:50:00,PT17H55M,273.26,EUR,HR,1
CCU,BLR,2026-02-15,18:45:00,00:30:00,PT5H45M,293.02,EUR,AI,1
CCU,BLR,2026-02-15,12:40:00,18:55:00,PT6H15M,293.02,EUR,AI,1
CCU,BLR,2026-02-15,10:25:00,17:00:00,PT6H35M,293.02,EUR,AI,1
CCU,BLR,2026-02-15,16:15:00,22:55:00,PT6H40M,293.02,EUR,AI,1
CCU,BLR,2026-02-15,09:55:00,17:00:00,PT7H5M,293.02,EUR,AI,1
CCU,BLR,2026-02-15,16:15:00,23:25:00,PT7H10M,293.02,EUR,AI,1
CCU,MAA,2026-02-15,15:10:00,20:10:00,PT5H,85.12,EUR,AI,1
CCU,MAA,2026-02-15,17:30:00,00:55:00,PT7H25M,85.12,EUR,AI,1
CCU,MAA,2026-02-15,15:10:00,23:10:00,PT8H,85.12,EUR,AI,1
CCU,MAA,2026-02-15,10:10:00,20:10:00,PT10H,85.12,EUR,AI,1
CCU,MAA,2026-02-15,22:15:00,08:55:00,PT10H40M,85.12,EUR,AI,1
CCU,MAA,2026-02-15,20:55:00,08:55:00,PT12H,85.12,EUR,AI,1
CCU,MAA,2026-02-15,22:15:00,11:00:00,PT12H45M,85.12,EUR,AI,1
CCU,MAA,2026-02-15,20:55:00,11:00:00,PT14H5M,85.12,EUR,AI,1
CCU,MAA,2026-02-15,10:10:00,20:10:00,PT10H,136.57,EUR,AI,1
CCU,MAA,2026-02-15,12:40:00,19:10:00,PT6H30M,169.12,EUR,AI,1
CCU,MAA,2026-02-15,08:40:00,16:35:00,PT7H55M,169.12,EUR,AI,1
CCU,MAA,2026-02-15,00:55:00,08:55:00,PT8H,169.12,EUR,AI,1
CCU,MAA,2026-02-15,21:20:00,05:20:00,PT8H,169.12,EUR,AI,1
CCU,MAA,2026-02-15,10:25:00,19:10:00,PT8H45M,169.12,EUR,AI,1
CCU,MAA,2026-02-15,20:30:00,05:20:00,PT8H50M,169.12,EUR,AI,1
CCU,MAA,2026-02-15,00:55:00,10:35:00,PT9H40M,169.12,EUR,AI,1
CCU,MAA,2026-02-15,09:55:00,16:35:00,PT6H40M,169.12,EUR,AI,1
CCU,MAA,2026-02-15,10:25:00,20:40:00,PT10H15M,169.12,EUR,AI,1
CCU,MAA,2026-02-15,16:15:00,22:55:00,PT6H40M,203.77,EUR,AI,1
CCU,MAA,2026-02-15,09:40:00,18:05:00,PT8H25M,240.80,EUR,HR,1
CCU,MAA,2026-02-15,08:40:00,15:10:00,PT6H30M,246.82,EUR,AI,1
CCU,HYD,2026-02-15,15:10:00,21:40:00,PT6H30M,75.67,EUR,AI,1
CCU,HYD,2026-02-15,17:30:00,00:05:00,PT6H35M,75.67,EUR,AI,1
CCU,HYD,2026-02-15,15:10:00,00:05:00,PT8H55M,75.67,EUR,AI,1
CCU,HYD,2026-02-15,22:15:00,07:25:00,PT9H10M,75.67,EUR,AI,1
